ID	SiteID	PID	VID	SN	NAME	DESC
194	PE_ASR9006VTU02C	,	N/A,		fan2 0/FT0/SP	ASR9K Generic Fan
195	PE_ASR9006VTU02C	,	N/A,		fan3 0/FT0/SP	ASR9K Generic Fan
196	PE_ASR9006VTU02C	,	N/A,		fan4 0/FT0/SP	ASR9K Generic Fan
197	PE_ASR9006VTU02C	,	N/A,		fan5 0/FT0/SP	ASR9K Generic Fan
198	PE_ASR9006VTU02C	ASR-9006-FAN-V2,	V01,	FOC2141N9W5	fantray 0/FT1/SP	ASR-9006 Fan Tray V2
199	PE_ASR9006VTU02C	,	N/A,		fan0 0/FT1/SP	ASR9K Generic Fan
200	PE_ASR9006VTU02C	,	N/A,		fan1 0/FT1/SP	ASR9K Generic Fan
201	PE_ASR9006VTU02C	,	N/A,		fan2 0/FT1/SP	ASR9K Generic Fan
202	PE_ASR9006VTU02C	,	N/A,		fan3 0/FT1/SP	ASR9K Generic Fan
203	PE_ASR9006VTU02C	,	N/A,		fan4 0/FT1/SP	ASR9K Generic Fan
204	PE_ASR9006VTU02C	,	N/A,		fan5 0/FT1/SP	ASR9K Generic Fan
205	PE_ASR9006VTU02C	A9K-4T16GE-TR,	V03,	FOC2140N0AH	module 0/0/CPU0	20-Port, 16x1GE_4xT Packet Transport Optimized LC
206	PE_ASR9006VTU02C	}}}}}}}}}}}}}}}}}}},	N/A,	ESW18LX490094	module mau GigabitEthernet0/0/CPU0/0	Unknown or Unsupported SFP Module
207	PE_ASR9006VTU02C	}}}}}}}}}}}}}}}}}}},	N/A,	ESW18LX490098	module mau GigabitEthernet0/0/CPU0/1	Unknown or Unsupported SFP Module
208	PE_ASR9006VTU02C	GLC-LH-SMD	V02	160602G30511ACHD	module mau GigabitEthernet0/0/CPU0/4	1000BASE-LX/LH SFP transceiver module, MMF/SMF, 1310nm, DOM
209	PE_ASR9006VTU02C	,	N/A,	EB123900011766	module mau GigabitEthernet0/0/CPU0/5	Unknown pluggable optics
210	PE_ASR9006VTU02C	,	N/A,	EC123800260438	module mau GigabitEthernet0/0/CPU0/6	Unknown pluggable optics
211	PE_ASR9006VTU02C	,	N/A,	EC123800421510	module mau GigabitEthernet0/0/CPU0/7	Unknown pluggable optics
212	PE_ASR9006VTU02C	,	N/A,	BP123800490023	module mau GigabitEthernet0/0/CPU0/10	Unknown pluggable optics
213	PE_ASR9006VTU02C	,	N/A,	SM16350370095	module mau GigabitEthernet0/0/CPU0/11	Unknown pluggable optics
214	PE_ASR9006VTU02C	,	N/A,	FR173835334	module mau GigabitEthernet0/0/CPU0/15	Unknown pluggable optics
215	PE_ASR9006VTU02C	A9K-4T16GE-TR,	V03,	FOC2140N09W	module 0/1/CPU0	20-Port, 16x1GE_4xT Packet Transport Optimized LC
216	PE_ASR9006VTU02C	,	N/A,	S1AP31181600263	module mau GigabitEthernet0/1/CPU0/0	Unknown pluggable optics
217	PE_ASR9006VTU02C	,	N/A,	S1AP31181600270	module mau GigabitEthernet0/1/CPU0/1	Unknown pluggable optics
218	PE_ASR9006VTU02C	,	N/A,	S1AP31181600264	module mau GigabitEthernet0/1/CPU0/2	Unknown pluggable optics
219	PE_ASR9006VTU02C	,	N/A,	S1AP31181600269	module mau GigabitEthernet0/1/CPU0/3	Unknown pluggable optics
220	PE_ASR9006VTU02C	,	N/A,	S1AP31181600265	module mau GigabitEthernet0/1/CPU0/4	Unknown pluggable optics
221	PE_ASR9006VTU02C	,	N/A,	S1AP31181600267	module mau GigabitEthernet0/1/CPU0/5	Unknown pluggable optics
222	PE_ASR9006VTU02C	,	N/A,	S1AP31181600266	module mau GigabitEthernet0/1/CPU0/6	Unknown pluggable optics
223	PE_ASR9006VTU02C	,	N/A,	S1AP31181600268	module mau GigabitEthernet0/1/CPU0/7	Unknown pluggable optics
224	PE_ASR9006VTU02C	,	N/A,	65T006902765	module mau GigabitEthernet0/1/CPU0/13	Unknown pluggable optics
225	PE_ASR9006VTU02C	,	N/A,	S1HW31191200359	module mau GigabitEthernet0/1/CPU0/14	Unknown pluggable optics
226	PE_ASR9006VTU02C	GLC-LH-SMD	V02	160602G30441ACHD	module mau GigabitEthernet0/1/CPU0/15	1000BASE-LX/LH SFP transceiver module, MMF/SMF, 1310nm, DOM
227	PE_ASR9006VTU02C	SFP-10G-LR	V03	FC1711192830	module mau TenGigE0/1/CPU0/16	10GBASE-LR SFP+ Module for SMF
228	PE_ASR9006VTU02C	SFP-10G-LR	V03	FC1711192824	module mau TenGigE0/1/CPU0/19	10GBASE-LR SFP+ Module for SMF
229	PE_ASR9006VTU02C	A9K-4T16GE-TR,	V03,	FOC2135NHLT	module 0/3/CPU0	20-Port, 16x1GE_4xT Packet Transport Optimized LC
230	PE_ASR9006VTU02C	,	N/A,	EC123800260443	module mau GigabitEthernet0/3/CPU0/0	Unknown pluggable optics
231	PE_ASR9006VTU02C	,	N/A,	AC1111S05XF	module mau GigabitEthernet0/3/CPU0/1	Unknown pluggable optics
232	PE_ASR9006VTU02C	,	N/A,	PTJ18ZL	module mau GigabitEthernet0/3/CPU0/2	Unknown pluggable optics
233	PE_ASR9006VTU02C	SFP-GE-L	V01	SPC15300169	module mau GigabitEthernet0/3/CPU0/3	1000BASE-LX/LH SFP (DOM), SMF 10Km, MMF 550m
234	PE_ASR9006VTU02C	,	N/A,	PL95305	module mau GigabitEthernet0/3/CPU0/4	Unknown pluggable optics
235	PE_ASR9006VTU02C	,	N/A,	PTJ19QS	module mau GigabitEthernet0/3/CPU0/5	Unknown pluggable optics
236	PE_ASR9006VTU02C	,	N/A,	PTJ1ACB	module mau GigabitEthernet0/3/CPU0/6	Unknown pluggable optics
237	PE_ASR9006VTU02C	,	N/A,	PTJ1940	module mau GigabitEthernet0/3/CPU0/7	Unknown pluggable optics
238	PE_ASR9006VTU02C	,	N/A,	SM17030401211	module mau GigabitEthernet0/3/CPU0/8	Unknown pluggable optics
239	PE_ASR9006VTU02C	,	N/A,	PTH0WTP	module mau GigabitEthernet0/3/CPU0/9	Unknown pluggable optics
240	PE_ASR9006VTU02C	,	N/A,	PTK08LE	module mau GigabitEthernet0/3/CPU0/10	Unknown pluggable optics
241	PE_ASR9006VTU02C	,	N/A,	AC1126S02NZ	module mau GigabitEthernet0/3/CPU0/11	Unknown pluggable optics
242	PE_ASR9006VTU02C	,	N/A,	HA19350280843	module mau GigabitEthernet0/3/CPU0/12	Unknown pluggable optics
243	PE_ASR9006VTU02C	,	N/A,	AC1134S01QS	module mau GigabitEthernet0/3/CPU0/13	Unknown pluggable optics
244	PE_ASR9006VTU02C	,	N/A,	AC1131S018L	module mau GigabitEthernet0/3/CPU0/14	Unknown pluggable optics
245	PE_ASR9006VTU02C	,	N/A,	AC1417S01CZ	module mau GigabitEthernet0/3/CPU0/15	Unknown pluggable optics
246	PE_ASR9006VTU02C	SFP-10G-LR	V02	FC1611130319	module mau TenGigE0/3/CPU0/16	10GBASE-LR SFP+ Module for SMF
247	PE_ASR9006VTU02C	SFP-10G-LR	V02	FC1611130314	module mau TenGigE0/3/CPU0/17	10GBASE-LR SFP+ Module for SMF
248	PE_ASR9006VTU02C	PWR-2KW-DC-V2,	V03,	ART2135Y0AG	power-module 0/PS0/M0/SP	2kW DC V2 Power Module
249	PE_ASR9006VTU02C	PWR-2KW-DC-V2,	V03,	ART2135Y0B8	power-module 0/PS0/M1/SP	2kW DC V2 Power Module
250	PE_ASR9006VTU02C	PWR-2KW-DC-V2,	V03,	ART2135Y0B1	power-module 0/PS0/M2/SP	2kW DC V2 Power Module
251	PE_ASR9006VTU02C	PWR-2KW-DC-V2,	V03,	ART2135Y0AF	power-module 0/PS0/M3/SP	2kW DC V2 Power Module
252	PE_ASR9006VTU02C	ASR-9006-DC-V2,	V02,	FOX2142P0EZ	chassis ASR-9006-DC-V2	ASR 9006 4 Line Card Slot Chassis with V2 DC PEM
253	PE_ASR9006VTU01C	A9K-RSP880-TR,	V05,	FOC2141P315	module 0/RSP0/CPU0	ASR9K Route Switch Processor with 880G/slot Fabric and 16GB
254	PE_ASR9006VTU01C	A9K-RSP880-TR,	V05,	FOC2141P2WQ	module 0/RSP1/CPU0	ASR9K Route Switch Processor with 880G/slot Fabric and 16GB
255	PE_ASR9006VTU01C	ASR-9006-FAN-V2,	V01,	FOC2143NA28	fantray 0/FT0/SP	ASR-9006 Fan Tray V2
256	PE_ASR9006VTU01C	,	N/A,		fan0 0/FT0/SP	ASR9K Generic Fan
257	PE_ASR9006VTU01C	,	N/A,		fan1 0/FT0/SP	ASR9K Generic Fan
258	PE_ASR9006VTU01C	,	N/A,		fan2 0/FT0/SP	ASR9K Generic Fan
259	PE_ASR9006VTU01C	,	N/A,		fan3 0/FT0/SP	ASR9K Generic Fan
260	PE_ASR9006VTU01C	,	N/A,		fan4 0/FT0/SP	ASR9K Generic Fan
261	PE_ASR9006VTU01C	,	N/A,		fan5 0/FT0/SP	ASR9K Generic Fan
262	PE_ASR9006VTU01C	ASR-9006-FAN-V2,	V01,	FOC2143NA25	fantray 0/FT1/SP	ASR-9006 Fan Tray V2
263	PE_ASR9006VTU01C	,	N/A,		fan0 0/FT1/SP	ASR9K Generic Fan
264	PE_ASR9006VTU01C	,	N/A,		fan1 0/FT1/SP	ASR9K Generic Fan
265	PE_ASR9006VTU01C	,	N/A,		fan2 0/FT1/SP	ASR9K Generic Fan
266	PE_ASR9006VTU01C	,	N/A,		fan3 0/FT1/SP	ASR9K Generic Fan
267	PE_ASR9006VTU01C	,	N/A,		fan4 0/FT1/SP	ASR9K Generic Fan
268	PE_ASR9006VTU01C	,	N/A,		fan5 0/FT1/SP	ASR9K Generic Fan
269	PE_ASR9006VTU01C	A9K-4T16GE-TR,	V03,	FOC2140N097	module 0/0/CPU0	20-Port, 16x1GE_4xT Packet Transport Optimized LC
270	PE_ASR9006VTU01C	}}}}}}}}}}}}}}}}}}},	N/A,	ESW18LX490089	module mau GigabitEthernet0/0/CPU0/0	Unknown or Unsupported SFP Module
271	PE_ASR9006VTU01C	}}}}}}}}}}}}}}}}}}},	N/A,	ESW18LX490097	module mau GigabitEthernet0/0/CPU0/1	Unknown or Unsupported SFP Module
272	PE_ASR9006VTU01C	,	N/A,	EA132800080260	module mau GigabitEthernet0/0/CPU0/4	Unknown pluggable optics
273	PE_ASR9006VTU01C	,	N/A,	EA132800080042	module mau GigabitEthernet0/0/CPU0/5	Unknown pluggable optics
274	PE_ASR9006VTU01C	,	N/A,	EA132800080020	module mau GigabitEthernet0/0/CPU0/6	Unknown pluggable optics
275	PE_ASR9006VTU01C	,	N/A,	EA132800080133	module mau GigabitEthernet0/0/CPU0/7	Unknown pluggable optics
276	PE_ASR9006VTU01C	GLC-LH-SMD	V02	160602G30217ACHD	module mau GigabitEthernet0/0/CPU0/10	1000BASE-LX/LH SFP transceiver module, MMF/SMF, 1310nm, DOM
277	PE_ASR9006VTU01C	,	N/A,	SM16360230056	module mau GigabitEthernet0/0/CPU0/11	Unknown pluggable optics
278	PE_ASR9006VTU01C	,	N/A,	SM17030401207	module mau GigabitEthernet0/0/CPU0/13	Unknown pluggable optics
279	PE_ASR9006VTU01C	,	N/A,	SM17030400567	module mau GigabitEthernet0/0/CPU0/14	Unknown pluggable optics
280	PE_ASR9006VTU01C	,	N/A,	FR173835591	module mau GigabitEthernet0/0/CPU0/15	Unknown pluggable optics
281	PE_ASR9006VTU01C	A9K-4T16GE-TR,	V03,	FOC2140N09U	module 0/1/CPU0	20-Port, 16x1GE_4xT Packet Transport Optimized LC
282	PE_ASR9006VTU01C	,	N/A,	S1AP31181600275	module mau GigabitEthernet0/1/CPU0/0	Unknown pluggable optics
283	PE_ASR9006VTU01C	,	N/A,	S1AP31181600276	module mau GigabitEthernet0/1/CPU0/1	Unknown pluggable optics
284	PE_ASR9006VTU01C	,	N/A,	S1AP31181600272	module mau GigabitEthernet0/1/CPU0/2	Unknown pluggable optics
285	PE_ASR9006VTU01C	,	N/A,	S1AP31181600274	module mau GigabitEthernet0/1/CPU0/3	Unknown pluggable optics
286	PE_ASR9006VTU01C	,	N/A,	S1AP31181600262	module mau GigabitEthernet0/1/CPU0/4	Unknown pluggable optics
287	PE_ASR9006VTU01C	,	N/A,	S1AP31181600273	module mau GigabitEthernet0/1/CPU0/5	Unknown pluggable optics
288	PE_ASR9006VTU01C	,	N/A,	S1AP31181600261	module mau GigabitEthernet0/1/CPU0/6	Unknown pluggable optics
289	PE_ASR9006VTU01C	,	N/A,	S1AP31181600271	module mau GigabitEthernet0/1/CPU0/7	Unknown pluggable optics
290	PE_ASR9006VTU01C	,	N/A,	65T006900579	module mau GigabitEthernet0/1/CPU0/13	Unknown pluggable optics
291	PE_ASR9006VTU01C	,	N/A,	64T006902031	module mau GigabitEthernet0/1/CPU0/14	Unknown pluggable optics
292	PE_ASR9006VTU01C	,	N/A,	65T006900572	module mau GigabitEthernet0/1/CPU0/15	Unknown pluggable optics
293	PE_ASR9006VTU01C	SFP-10G-LR	V03	FC1711192827	module mau TenGigE0/1/CPU0/16	10GBASE-LR SFP+ Module for SMF
294	PE_ASR9006VTU01C	SFP-10G-LR	V03	FC1711192837	module mau TenGigE0/1/CPU0/19	10GBASE-LR SFP+ Module for SMF
295	PE_ASR9006VTU01C	A9K-4T16GE-TR,	V03,	FOC2135NHM3	module 0/3/CPU0	20-Port, 16x1GE_4xT Packet Transport Optimized LC
296	PE_ASR9006VTU01C	,	N/A,	EA123500061765	module mau GigabitEthernet0/3/CPU0/0	Unknown pluggable optics
297	PE_ASR9006VTU01C	,	N/A,	B432001706	module mau GigabitEthernet0/3/CPU0/1	Unknown pluggable optics
298	PE_ASR9006VTU01C	,	N/A,	PTJ1937	module mau GigabitEthernet0/3/CPU0/2	Unknown pluggable optics
299	PE_ASR9006VTU01C	SFP-GE-L	V01	YACM1568	module mau GigabitEthernet0/3/CPU0/3	1000BASE-LX/LH SFP (DOM), SMF 10Km, MMF 550m
300	PE_ASR9006VTU01C	,	N/A,	EC123800261693	module mau GigabitEthernet0/3/CPU0/4	Unknown pluggable optics
301	PE_ASR9006VTU01C	,	N/A,	EA132800080321	module mau GigabitEthernet0/3/CPU0/5	Unknown pluggable optics
302	PE_ASR9006VTU01C	,	N/A,	EA123800130148	module mau GigabitEthernet0/3/CPU0/6	Unknown pluggable optics
303	PE_ASR9006VTU01C	,	N/A,	EA123800130360	module mau GigabitEthernet0/3/CPU0/7	Unknown pluggable optics
304	PE_ASR9006VTU01C	,	N/A,	GE06A21216	module mau GigabitEthernet0/3/CPU0/8	Unknown pluggable optics
305	PE_ASR9006VTU01C	,	N/A,	SM17030400503	module mau GigabitEthernet0/3/CPU0/9	Unknown pluggable optics
306	PE_ASR9006VTU01C	,	N/A,	AC1132S02EW	module mau GigabitEthernet0/3/CPU0/11	Unknown pluggable optics
307	PE_ASR9006VTU01C	,	N/A,	SM17050141583	module mau GigabitEthernet0/3/CPU0/12	Unknown pluggable optics
308	PE_ASR9006VTU01C	,	N/A,	AC1132S02RS	module mau GigabitEthernet0/3/CPU0/13	Unknown pluggable optics
309	PE_ASR9006VTU01C	,	N/A,	SM16520600467	module mau GigabitEthernet0/3/CPU0/14	Unknown pluggable optics
310	PE_ASR9006VTU01C	,	N/A,	AC1132S02EG	module mau GigabitEthernet0/3/CPU0/15	Unknown pluggable optics
311	PE_ASR9006VTU01C	SFP-10G-LR	V02	FC1611130719	module mau TenGigE0/3/CPU0/16	10GBASE-LR SFP+ Module for SMF
312	PE_ASR9006VTU01C	SFP-10G-LR	V02	FC1611130357	module mau TenGigE0/3/CPU0/17	10GBASE-LR SFP+ Module for SMF
313	PE_ASR9006VTU01C	PWR-2KW-DC-V2,	V03,	ART2136Y04Y	power-module 0/PS0/M0/SP	2kW DC V2 Power Module
314	PE_ASR9006VTU01C	PWR-2KW-DC-V2,	V03,	ART2136Y057	power-module 0/PS0/M1/SP	2kW DC V2 Power Module
315	PE_ASR9006VTU01C	PWR-2KW-DC-V2,	V03,	ART2136Y04V	power-module 0/PS0/M2/SP	2kW DC V2 Power Module
316	PE_ASR9006VTU01C	PWR-2KW-DC-V2,	V03,	ART2136Y049	power-module 0/PS0/M3/SP	2kW DC V2 Power Module
317	PE_ASR9006VTU01C	ASR-9006-DC-V2,	V02,	FOX2142P8SB	chassis ASR-9006-DC-V2	ASR 9006 4 Line Card Slot Chassis with V2 DC PEM
318	PE_ASR9006TNI02C	A9K-RSP440-TR,	V08,	FOC1949NCTB	module 0/RSP0/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
319	PE_ASR9006TNI02C	A9K-RSP440-TR,	V08,	FOC1949NCNR	module 0/RSP1/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
320	PE_ASR9006TNI02C	ASR-9006-FAN-V2,	V01,	FOC1952N7B7	fantray 0/FT0/SP	ASR-9006 Fan Tray V2
321	PE_ASR9006TNI02C	,	N/A,		fan0 0/FT0/SP	ASR9K Generic Fan
322	PE_ASR9006TNI02C	,	N/A,		fan1 0/FT0/SP	ASR9K Generic Fan
323	PE_ASR9006TNI02C	,	N/A,		fan2 0/FT0/SP	ASR9K Generic Fan
324	PE_ASR9006TNI02C	,	N/A,		fan3 0/FT0/SP	ASR9K Generic Fan
325	PE_ASR9006TNI02C	,	N/A,		fan4 0/FT0/SP	ASR9K Generic Fan
326	PE_ASR9006TNI02C	,	N/A,		fan5 0/FT0/SP	ASR9K Generic Fan
327	PE_ASR9006TNI02C	ASR-9006-FAN-V2,	V01,	FOC1952N7BC	fantray 0/FT1/SP	ASR-9006 Fan Tray V2
328	PE_ASR9006TNI02C	,	N/A,		fan0 0/FT1/SP	ASR9K Generic Fan
329	PE_ASR9006TNI02C	,	N/A,		fan1 0/FT1/SP	ASR9K Generic Fan
330	PE_ASR9006TNI02C	,	N/A,		fan2 0/FT1/SP	ASR9K Generic Fan
331	PE_ASR9006TNI02C	,	N/A,		fan3 0/FT1/SP	ASR9K Generic Fan
332	PE_ASR9006TNI02C	,	N/A,		fan4 0/FT1/SP	ASR9K Generic Fan
333	PE_ASR9006TNI02C	,	N/A,		fan5 0/FT1/SP	ASR9K Generic Fan
334	PE_ASR9006TNI02C	A9K-4T16GE-TR,	V03,	FOC2140N0AA	module 0/2/CPU0	20-Port, 16x1GE_4xT Packet Transport Optimized LC
335	PE_ASR9006TNI02C	,	N/A,	HA11050121852	module mau GigabitEthernet0/2/CPU0/0	Unknown pluggable optics
336	PE_ASR9006TNI02C	,	N/A,	HA11050170212	module mau GigabitEthernet0/2/CPU0/1	Unknown pluggable optics
337	PE_ASR9006TNI02C	,	N/A,	HA11260270234	module mau GigabitEthernet0/2/CPU0/2	Unknown pluggable optics
338	PE_ASR9006TNI02C	,	N/A,	HA11050170219	module mau GigabitEthernet0/2/CPU0/3	Unknown pluggable optics
339	PE_ASR9006TNI02C	,	N/A,	HA11050121877	module mau GigabitEthernet0/2/CPU0/4	Unknown pluggable optics
340	PE_ASR9006TNI02C	,	N/A,	HA11260270236	module mau GigabitEthernet0/2/CPU0/5	Unknown pluggable optics
341	PE_ASR9006TNI02C	,	N/A,	WX16062008792	module mau GigabitEthernet0/2/CPU0/6	Unknown pluggable optics
342	PE_ASR9006TNI02C	,	N/A,	OE2L21075	module mau GigabitEthernet0/2/CPU0/7	Unknown pluggable optics
343	PE_ASR9006TNI02C	SFP-GE-L	V01	FC1711182440	module mau GigabitEthernet0/2/CPU0/8	1000BASE-LX/LH SFP (DOM), SMF 10Km, MMF 550m
344	PE_ASR9006TNI02C	SFP-GE-L	V01	FC1711182439	module mau GigabitEthernet0/2/CPU0/9	1000BASE-LX/LH SFP (DOM), SMF 10Km, MMF 550m
345	PE_ASR9006TNI02C	SFP-GE-L	V01	FC1708064964	module mau GigabitEthernet0/2/CPU0/13	1000BASE-LX/LH SFP (DOM), SMF 10Km, MMF 550m
346	PE_ASR9006TNI02C	SFP-10G-ZR	V02	CLS10706358	module mau TenGigE0/2/CPU0/16	10GBASE-ZR SFP+, SMF 80km
347	PE_ASR9006TNI02C	A9K-MOD80-TR,	V08,	FOC1942N9V5	module 0/3/CPU0	80G Modular Linecard, Packet Transport Optimized
348	PE_ASR9006TNI02C	A9K-MPA-4X10GE,	V05,	FOC1946NEP2	module 0/3/0	ASR 9000 4-port 10GE Modular Port Adapter
349	PE_ASR9006TNI02C	XFP-10G-MM-SR	V03	FNS19440AD9	module mau 0/3/0/0	Multirate 10GBASE-SR, SMF
350	PE_ASR9006TNI02C	XFP-10GLR-OC192SR	V04	SPC194501FW	module mau 0/3/0/1	Multirate 10GBASE-LR and OC-192/STM-64 SR-1 XFP, SMF
351	PE_ASR9006TNI02C	XFP-10GLR-OC192SR	V03	CI181230004	module mau 0/3/0/2	Multirate 10GBASE-LR and OC-192/STM-64 SR-1 XFP, SMF
352	PE_ASR9006TNI02C	XFP-10G-MM-SR	V02	ONT173501RE	module mau 0/3/0/3	Multirate 10GBASE-SR, SMF
353	PE_ASR9006TNI02C	A9K-MPA-20X1GE,	V03,	FOC1951P05U	module 0/3/1	ASR 9000 20-port 1GE Modular Port Adapter
354	PE_ASR9006TNI02C	SFP-GE-L	V01	FNS15250VFH	module mau 0/3/1/0	1000BASE-LX/LH SFP (DOM), SMF 10Km, MMF 550m
355	PE_ASR9006TNI02C	SFP-GE-L	V01	FNS15250NDK	module mau 0/3/1/1	1000BASE-LX/LH SFP (DOM), SMF 10Km, MMF 550m
356	PE_ASR9006TNI02C	,	N/A,	MA12010190186	module mau 0/3/1/2	
357	PE_ASR9006TNI02C	,	N/A,	OE2L21085	module mau 0/3/1/3	
358	PE_ASR9006TNI02C	GLC-LH-SMD	V01	FNS19360FZ1	module mau 0/3/1/4	1000BASE-LX/LH SFP transceiver module, MMF/SMF, 1310nm, DOM
359	PE_ASR9006TNI02C	SFP-GE-L	V01	FNS1130060C	module mau 0/3/1/5	1000BASE-LX/LH SFP (DOM), SMF 10Km, MMF 550m
360	PE_ASR9006TNI02C	GLC-LH-SMD	V01	FNS19360FYA	module mau 0/3/1/6	1000BASE-LX/LH SFP transceiver module, MMF/SMF, 1310nm, DOM
361	PE_ASR9006TNI02C	GLC-LH-SMD	V01	FNS19360G2H	module mau 0/3/1/7	1000BASE-LX/LH SFP transceiver module, MMF/SMF, 1310nm, DOM
362	PE_ASR9006TNI02C	,	N/A,	HA11050170198	module mau 0/3/1/8	
363	PE_ASR9006TNI02C	,	N/A,	HA11050170204	module mau 0/3/1/9	
364	PE_ASR9006TNI02C	SFP-GE-L	V01	FNS15240UC4	module mau 0/3/1/10	1000BASE-LX/LH SFP (DOM), SMF 10Km, MMF 550m
365	PE_ASR9006TNI02C	GLC-LH-SMD	V01	FNS17371Z6H	module mau 0/3/1/11	1000BASE-LX/LH SFP transceiver module, MMF/SMF, 1310nm, DOM
366	PE_ASR9006TNI02C	GLC-LH-SMD	V01	FNS18471EB2	module mau 0/3/1/12	1000BASE-LX/LH SFP transceiver module, MMF/SMF, 1310nm, DOM
367	PE_ASR9006TNI02C	SFP-GE-L	V01	FNS15250V35	module mau 0/3/1/13	1000BASE-LX/LH SFP (DOM), SMF 10Km, MMF 550m
368	PE_ASR9006TNI02C	SFP-GE-L	V01	FNS15240UDD	module mau 0/3/1/14	1000BASE-LX/LH SFP (DOM), SMF 10Km, MMF 550m
369	PE_ASR9006TNI02C	SFP-GE-L	V01	FNS11520FJT	module mau 0/3/1/15	1000BASE-LX/LH SFP (DOM), SMF 10Km, MMF 550m
370	PE_ASR9006TNI02C	SFP-GE-L	V01	FNS15240UCL	module mau 0/3/1/16	1000BASE-LX/LH SFP (DOM), SMF 10Km, MMF 550m
371	PE_ASR9006TNI02C	SFP-GE-L	V01	FNS152516W4	module mau 0/3/1/17	1000BASE-LX/LH SFP (DOM), SMF 10Km, MMF 550m
372	PE_ASR9006TNI02C	SFP-GE-L	V01	FNS15240UCQ	module mau 0/3/1/18	1000BASE-LX/LH SFP (DOM), SMF 10Km, MMF 550m
373	PE_ASR9006TNI02C	,	N/A,	OE2L21080	module mau 0/3/1/19	
374	PE_ASR9006TNI02C	PWR-2KW-DC-V2,	V03,	ART1950Y004	power-module 0/PM0/0/SP	2kW DC V2 Power Module
375	PE_ASR9006TNI02C	PWR-2KW-DC-V2,	V03,	ART1949Y0DU	power-module 0/PM0/1/SP	2kW DC V2 Power Module
376	PE_ASR9006TNI02C	ASR-9006-DC-V2,	V02,	FOX1950G59W	chassis ASR-9006-DC-V2	ASR 9006 4 Line Card Slot Chassis with V2 DC PEM
377	PE_ASR9006TNI01C	A9K-RSP440-TR,	V08,	FOC1949NCS7	module 0/RSP0/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
378	PE_ASR9006TNI01C	A9K-RSP440-TR,	V08,	FOC1949NCTS	module 0/RSP1/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
379	PE_ASR9006TNI01C	ASR-9006-FAN-V2,	V01,	FOC1952N7C9	fantray 0/FT0/SP	ASR-9006 Fan Tray V2
380	PE_ASR9006TNI01C	,	N/A,		fan0 0/FT0/SP	ASR9K Generic Fan
381	PE_ASR9006TNI01C	,	N/A,		fan1 0/FT0/SP	ASR9K Generic Fan
382	PE_ASR9006TNI01C	,	N/A,		fan2 0/FT0/SP	ASR9K Generic Fan
383	PE_ASR9006TNI01C	,	N/A,		fan3 0/FT0/SP	ASR9K Generic Fan
384	PE_ASR9006TNI01C	,	N/A,		fan4 0/FT0/SP	ASR9K Generic Fan
385	PE_ASR9006TNI01C	,	N/A,		fan5 0/FT0/SP	ASR9K Generic Fan
386	PE_ASR9006TNI01C	ASR-9006-FAN-V2,	V01,	FOC1952N7C5	fantray 0/FT1/SP	ASR-9006 Fan Tray V2
387	PE_ASR9006TNI01C	,	N/A,		fan0 0/FT1/SP	ASR9K Generic Fan
388	PE_ASR9006TNI01C	,	N/A,		fan1 0/FT1/SP	ASR9K Generic Fan
389	PE_ASR9006TNI01C	,	N/A,		fan2 0/FT1/SP	ASR9K Generic Fan
390	PE_ASR9006TNI01C	,	N/A,		fan3 0/FT1/SP	ASR9K Generic Fan
391	PE_ASR9006TNI01C	,	N/A,		fan4 0/FT1/SP	ASR9K Generic Fan
392	PE_ASR9006TNI01C	,	N/A,		fan5 0/FT1/SP	ASR9K Generic Fan
393	PE_ASR9006TNI01C	A9K-4T16GE-TR,	V03,	FOC2140N09P	module 0/2/CPU0	20-Port, 16x1GE_4xT Packet Transport Optimized LC
394	PE_ASR9006TNI01C	,	N/A,	S1HW3119010014	module mau GigabitEthernet0/2/CPU0/0	Unknown pluggable optics
395	PE_ASR9006TNI01C	,	N/A,	S1HW3119010015	module mau GigabitEthernet0/2/CPU0/1	Unknown pluggable optics
396	PE_ASR9006TNI01C	,	N/A,	S1HW3119010014	module mau GigabitEthernet0/2/CPU0/4	Unknown pluggable optics
397	PE_ASR9006TNI01C	,	N/A,	S1HW3119010015	module mau GigabitEthernet0/2/CPU0/5	Unknown pluggable optics
398	PE_ASR9006TNI01C	,	N/A,	S1HW3119010014	module mau GigabitEthernet0/2/CPU0/6	Unknown pluggable optics
399	PE_ASR9006TNI01C	,	N/A,	S1HW3119010015	module mau GigabitEthernet0/2/CPU0/7	Unknown pluggable optics
400	PE_ASR9006TNI01C	SFP-10G-LR	V03	FC1711192131	module mau TenGigE0/2/CPU0/16	10GBASE-LR SFP+ Module for SMF
401	PE_ASR9006TNI01C	A9K-MOD80-TR,	V08,	FOC1950N0DY	module 0/3/CPU0	80G Modular Linecard, Packet Transport Optimized
402	PE_ASR9006TNI01C	A9K-MPA-4X10GE,	V05,	FOC1946NEVW	module 0/3/0	ASR 9000 4-port 10GE Modular Port Adapter
